STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,1/12/2018,,,0.36,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,1/13/2018,,,0.1,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,1/14/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,1/15/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,1/16/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,1/17/2018,,,0.19,1.5,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,1/18/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,1/19/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,1/20/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,1/21/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,1/22/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,1/23/2018,,,1.09,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,1/24/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,1/25/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,1/26/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,1/27/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,1/28/2018,,,0.62,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,1/29/2018,,,1.93,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,1/30/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,1/31/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,2/1/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,2/2/2018,,,0.11,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,2/3/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,2/4/2018,,,1.55,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,2/5/2018,,,0.29,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,2/6/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,2/7/2018,,,0.15,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,2/8/2018,,,1.06,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,2/9/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,2/10/2018,,,0.06,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,2/11/2018,,,0.5,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,2/12/2018,,,0.18,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,2/13/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,2/14/2018,,,0.01,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,2/15/2018,,,0.02,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,2/16/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,2/17/2018,,,0.02,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,2/18/2018,,,0.06,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,2/19/2018,,,0.01,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,2/20/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,2/21/2018,,,0.17,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,2/22/2018,,,0.02,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,2/23/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,2/24/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,2/25/2018,,,0.06,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,2/26/2018,,,1.21,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,2/27/2018,,,0,0,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,2/28/2018,,,0.24,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,3/1/2018,,,0.03,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,3/2/2018,,,0.18,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,3/3/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,3/4/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,3/5/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,3/6/2018,,,0.62,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,3/7/2018,,,0.28,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,3/8/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,3/9/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,3/10/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,3/11/2018,,,0.6,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,3/12/2018,,,0.47,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,3/13/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,3/14/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,3/15/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,3/16/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,3/17/2018,,,0.03,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,3/18/2018,,,0.03,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,3/19/2018,,,0.08,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,3/20/2018,,,0.05,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,3/21/2018,,,0.03,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,3/22/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,3/23/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,3/24/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,3/25/2018,,,0.06,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,3/26/2018,,,0.02,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,3/27/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,3/28/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,3/29/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,3/30/2018,,,1.09,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,3/31/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,4/1/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,4/2/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,4/3/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,4/4/2018,,,0.42,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,4/5/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,4/6/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,4/7/2018,,,0.22,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,4/8/2018,,,0.03,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,4/9/2018,,,0.02,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,4/10/2018,,,0.06,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,4/11/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,4/12/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,4/13/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,4/14/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,4/15/2018,,,0.91,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,4/16/2018,,,0.12,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,4/17/2018,,,0.02,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,4/18/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,4/19/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,4/20/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,4/21/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,4/22/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,4/23/2018,,,1.39,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,4/24/2018,,,0.06,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,4/25/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,4/26/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,4/27/2018,,,0.86,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,4/28/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,4/29/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,4/30/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,5/1/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,5/2/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,5/3/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,5/4/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,5/5/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,5/6/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,5/7/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,5/8/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,5/9/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,5/10/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,5/11/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,5/12/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,5/13/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,5/14/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,5/15/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,5/16/2018,,,0.18,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,5/17/2018,,,0.22,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,5/18/2018,,,0.02,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,5/19/2018,,,0.03,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,5/20/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,5/21/2018,,,0.14,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,5/22/2018,,,0.49,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,5/23/2018,,,0.49,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,5/24/2018,,,0.11,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,5/25/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,5/26/2018,,,0.45,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,5/27/2018,,,0.2,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,5/28/2018,,,0.35,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,5/29/2018,,,1.17,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,5/30/2018,,,2.21,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,5/31/2018,,,0.27,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,6/1/2018,,,0.1,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,6/2/2018,,,0.52,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,6/3/2018,,,0.11,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,6/4/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,6/5/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,6/6/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,6/7/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,6/8/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,6/9/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,6/10/2018,,,0.27,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,6/11/2018,,,0.32,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,6/12/2018,,,0.79,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,6/13/2018,,,0.04,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,6/14/2018,,,0.02,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,6/15/2018,,,0.09,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,6/16/2018,,,0.66,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,6/17/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,6/18/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,6/19/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,6/20/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,6/21/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,6/22/2018,,,0.16,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,6/23/2018,,,0.2,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,6/24/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,6/25/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,6/26/2018,,,0.91,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,6/27/2018,,,0.07,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,6/28/2018,,,0.12,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,6/29/2018,,,0.5,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,6/30/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,7/1/2018,,,0.04,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,7/2/2018,,,0.02,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,7/3/2018,,,0.24,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,7/4/2018,,,0.18,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,7/5/2018,,,0,0,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,7/6/2018,,,0.21,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,7/7/2018,,,0.23,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,7/8/2018,,,0,0,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,7/9/2018,,,0,0,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,7/10/2018,,,0,0,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,7/11/2018,,,0,0,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,7/12/2018,,,0.83,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,7/13/2018,,,0,0,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,7/14/2018,,,0.05,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,7/15/2018,,,0,0,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,7/16/2018,,,0.67,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,7/17/2018,,,0.02,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,7/18/2018,,,0,0,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,7/19/2018,,,0,0,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,7/20/2018,,,0.37,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,7/21/2018,,,0.45,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,7/22/2018,,,1.59,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,7/23/2018,,,0.01,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,7/24/2018,,,0.08,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,7/25/2018,,,0.01,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,7/26/2018,,,0.01,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,7/27/2018,,,0,0,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,7/28/2018,,,0,0,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,7/29/2018,,,0,0,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,7/30/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,7/31/2018,,,0.04,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,8/1/2018,,,3.05,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,8/2/2018,,,0.67,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,8/3/2018,,,0.86,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,8/4/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,8/5/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,8/6/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,8/7/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,8/8/2018,,,0.85,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,8/9/2018,,,0.01,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,8/10/2018,,,0.47,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,8/11/2018,,,0.07,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,8/12/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,8/13/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,8/14/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,8/15/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,8/16/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,8/17/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,8/18/2018,,,0.27,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,8/19/2018,,,0.13,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,8/20/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,8/21/2018,,,1.49,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,8/22/2018,,,0.03,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,8/23/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,8/24/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,8/25/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,8/26/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,8/27/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,8/28/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,8/29/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,8/30/2018,,,0.98,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,8/31/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,9/1/2018,,,0.06,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,9/2/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,9/3/2018,,,0,,,,,
US1ALRN0002,"ROANOKE 4.2 NNE, AL US",33.203389,-85.348472,253,9/4/2018,,,0.01,,,,,
